cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139
10746,9000,8089.6,12080,8983.3,9482,8682.8,9643.8,8544.8,10683,11652,10839,9048.4,9982.2,10630,8572.5,11963,11648,9847.2,9863.4,9132,12643,12432,9317.3,10842,11772,9851.1,11472,11979,10348,8659.1,10993,10971,10768,10379,11165,8655.4,10137,11009,10972,11053,12019,10654,9261.3,11899,9412.5,10533,10674,11598,11697,11314,10320,11319,9813.2,10649,10778,9233.3,9717.1,10754,10367,11119,10405,11054,8033.8,10977,9085.4,11348,11932,10991,11082,9051.3,8037.6,10067,11910,11580,12858,10345,9164.8,8758.8,10904,9758.1,7859.5,9644.1,10947,11496,10009,8386,10606,10065,10971,10108,8726.5,11078,8158.5,10441,9583.3,7829.3,13220,11696,11427,9162.3,10230,7688.9,9461.5,9013.2,12154,10723,10805,10078,10637,10621,10153,9081.9,11762,10851,10842,10855,10261,10102,10692,7857.1,10412,10949,9389.6,11000,9600,9260.2,9173.1,9929.2,7719.5,7069.8,10188,9825.3,9376.6,9390.6,8837.3,6114.8,8078.8,7882.4
10731,9000,8074.6,12071,8994.4,9473,8696.6,9731.2,8469,10658,11636,10832,9038.1,10006,10625,8546.5,11947,11606,9881.9,9894.4,9144,12615,12423,9326.9,10760,11767,9914.9,11481,11958,10336,8681.8,11000,10952,10810,10352,11188,8666.7,10094,10991,10955,11058,11994,10682,9180.2,11868,9412.5,10570,10635,11598,11735,11305,10290,11298,9934.1,10711,10792,9311.1,9717.1,10773,10350,11124,10382,11071,8062.8,11045,9073.2,11281,11894,10978,11065,9025.6,8021.5,10124,11882,11549,12901,10322,9215.9,8794.1,10913,9715.1,7867.8,9576.3,10898,11539,9957.3,8409.4,10646,10118,10992,10100,8692.3,11052,8134.1,10477,9687.5,7853.7,13227,11665,11433,9157.9,10206,7738.9,9506.4,8993.4,12169,10717,10780,10133,10604,10766,10111,9056,11775,10812,10852,10890,10311,10158,10678,7857.1,10386,10957,9428.6,11000,9650,9317.1,9153.8,9955.8,7719.5,7023.3,10012,9789.2,9441.6,9390.6,8849.4,6032.8,8109.1,7855.6
10777,9014.1,8089.6,12088,9022.2,9549.5,8655.2,9687.5,8441.4,10615,11561,10845,9048.4,9994.1,10609,8513,12021,11668,9888.9,9919.3,9088,12573,12423,9278.8,10801,11711,9861.7,11453,11958,10328,8647.7,10955,10933,10750,10308,11183,8633,10058,11000,10960,11099,11981,10682,9135.1,11855,9425,10511,10640,11622,11674,11381,10330,11298,9868.1,10742,10792,9277.8,9743.4,10818,10396,11057,10375,11048,8043.5,11000,9085.4,11246,11894,10969,11065,9025.6,8037.6,10114,11878,11568,12936,10322,9176.1,8835.3,10940,9688.2,7851.2,9621.5,10920,11499,10000,8426.9,10631,10059,10965,10133,8692.3,11043,8109.8,10467,9708.3,7739.8,13220,11708,11447,9122.8,10248,7694.4,9416.7,8980.1,12121,10753,10756,10078,10571,10637,10111,9073.3,11738,10807,10820,10910,10311,10102,10637,7895.2,10340,10891,9415.6,11000,9612.5,9187,9134.6,9938.1,7731.7,7046.5,10088,9771.1,9389.6,9328.1,8795.2,6065.6,8084.8,7855.6
10769,9000,8067.2,12080,8994.4,9518,8669,9706.2,8406.9,10615,11556,10832,9041.5,9917.2,10625,8572.5,12027,11632,9881.9,9819.9,9116,12643,12414,9278.8,10856,11728,9946.8,11406,11969,10344,8681.8,10978,10933,10756,10370,11179,8621.7,10007,10991,10949,11035,11994,10706,9171.2,11864,9512.5,10548,10629,11574,11697,11373,10280,11310,9901.1,10763,10639,9366.7,9756.6,10818,10393,11067,10378,11042,8029,11023,9109.8,11268,11909,10978,11059,9025.6,8026.9,10076,11902,11562,12865,10306,9193.2,8805.9,10904,9704.3,7876,9655.4,10930,11499,9923.1,8403.5,10601,10059,10981,10158,8735,11130,8073.2,10482,9677.1,7837.4,13220,11658,11420,9166.7,10230,7750,9423.1,9000,12173,10723,10646,10070,10582,10653,10125,9073.3,11700,10851,10831,10883,10319,10135,10651,7838.1,10359,10949,9467.5,11049,9675,9252,9192.3,9920.4,7707.3,7116.3,10150,9795.2,9480.5,9343.8,8813.3,6065.6,8097,7855.6
10762,9056.3,8052.2,12062,9000,9459.5,8669,9700,8448.3,10634,11641,10774,9027.7,9934.9,10587,8546.5,11936,11622,9881.9,9838.5,9112,12650,12432,9278.8,10767,11724,9861.7,11519,11927,10304,8670.5,11015,10875,10768,10392,11138,8633,10036,10935,10966,11035,11987,10668,9108.1,11864,9487.5,10578,10618,11560,11720,11246,10260,11347,9890.1,10691,10750,9177.8,9750,10813,10390,11130,10395,11042,8048.3,11023,9097.6,11321,11871,11000,11053,9025.6,8010.8,10114,11878,11586,12965,10299,9142,8823.5,10919,9709.7,7809.9,9661,10920,11507,9931.6,8362.6,10611,10052,10968,10117,8615.4,11061,8170.7,10554,9677.1,7821.1,13265,11677,11433,9144.7,10176,7644.4,9442.3,8993.4,12136,10693,10695,10117,10626,10661,10083,9064.7,11838,10807,10814,10890,10370,10128,10685,7914.3,10366,10957,9402.6,11037,9612.5,9243.9,9201.9,9955.8,7756.1,7093,10075,9825.3,9441.6,9390.6,8843.4,6049.2,8115.2,7836.9
10762,9042.3,8141.8,12071,8977.8,9504.5,8655.2,9656.2,8441.4,10615,11631,10813,9058.8,10000,10571,8524.2,11957,11627,9868.1,9906.8,9084,12615,12401,9221.2,10829,11694,9904.3,11509,11927,10344,8704.5,10993,10933,10690,10344,11174,8670.4,10050,11000,10938,11053,11994,10720,9180.2,11868,9487.5,10511,10702,11584,11697,11314,10400,11270,9912.1,10670,10778,9288.9,9769.7,10773,10373,11104,10389,11107,8038.6,11091,9036.6,11246,11909,10969,11071,9051.3,8010.8,10114,11857,11586,12943,10283,9164.8,8805.9,10916,9639.8,7851.2,9610.2,10957,11539,9914.5,8327.5,10586,10105,11000,10108,8692.3,11070,8085.4,10554,9604.2,7829.3,13280,11646,11467,9175.4,10218,7733.3,9435.9,9000,12184,10699,10768,10055,10560,10661,10083,9094.8,11712,10772,10836,10890,10311,10139,10740,7847.6,10353,10928,9480.5,11025,9600,9211.4,9153.8,9964.6,7743.9,7093,10038,9771.1,9389.6,9375,8855.4,6082,8072.7,7877
10815,8985.9,8052.2,12080,9005.6,9522.5,8675.9,9706.2,8489.7,10609,11596,10794,9055.4,9952.7,10571,8531.6,12016,11627,9875,9900.6,9148,12594,12454,9278.8,10801,11728,9904.3,11472,11938,10312,8681.8,11030,10990,10792,10366,11165,8655.4,10086,10991,10955,11088,12038,10729,9171.2,11864,9425,10526,10663,11555,11742,11314,10330,11274,9912.1,10773,10722,9288.9,9796.1,10803,10370,11067,10378,11042,8048.3,11045,9122,11308,11894,10991,11071,8961.5,8026.9,10114,11865,11531,12943,10352,9233,8794.1,10928,9720.4,7826.4,9598.9,10893,11534,9906,8456.1,10616,10078,10973,10133,8649.6,11070,8122,10472,9614.6,7772.4,13295,11696,11480,9149.1,10218,7638.9,9500,9000,12147,10705,10646,10094,10560,10726,10056,9086.2,11712,10842,10885,10869,10319,10147,10616,7876.2,10399,10913,9506.5,11074,9612.5,9308.9,9125,9938.1,7707.3,7046.5,10075,9795.2,9519.5,9328.1,8819.3,6082,8115.2,7852.9
10792,9000,8111.9,12080,8994.4,9464,8648.3,9681.2,8475.9,10658,11616,10813,9031.1,9988.2,10641,8494.4,12021,11627,9895.8,9801.2,9104,12601,12396,9288.5,10849,11746,9829.8,11377,11917,10340,8715.9,10970,10923,10708,10366,11179,8655.4,10036,10926,10927,11076,11994,10696,9126.1,11829,9450,10496,10652,11517,11697,11339,10400,11262,9956,10691,10736,9322.2,9763.2,10773,10396,11083,10358,11024,8029,11045,9134.1,11290,11902,10969,11065,9064.1,7962.4,10086,11878,11556,12872,10329,9176.1,8811.8,10925,9661.3,7826.4,9610.2,10936,11515,9948.7,8403.5,10601,10137,10928,10133,8641,11078,8109.8,10497,9614.6,7853.7,13242,11714,11420,9210.5,10170,7722.2,9461.5,8980.1,12121,10699,10780,10047,10582,10677,10167,9051.7,11675,10772,10896,10917,10277,10135,10664,7885.7,10379,10920,9454.5,10988,9687.5,9227.6,9134.6,9929.2,7707.3,7116.3,10088,9765.1,9506.5,9421.9,8783.1,6032.8,8072.7,7855.6
10738,9028.2,8111.9,12093,9005.6,9495.5,8675.9,9662.5,8379.3,10665,11636,10761,9055.4,10018,10522,8513,11963,11596,9923.6,9813.7,9132,12538,12370,9278.8,10801,11754,9914.9,11500,11927,10304,8738.6,10948,10923,10720,10313,11125,8591.8,10072,10981,10955,11094,12006,10640,9153.2,11842,9437.5,10541,10624,11560,11652,11305,10360,11278,9901.1,10794,10681,9355.6,9789.5,10773,10384,11130,10368,11071,8029,10977,9073.2,11214,11909,11000,11071,9038.5,8010.8,10124,11914,11537,12936,10299,9142,8864.7,10919,9672,7884.3,9661,10925,11552,9914.5,8380.1,10576,10111,10987,10083,8700.9,11087,8146.3,10456,9604.2,7780.5,13250,11671,11400,9157.9,10176,7638.9,9500,8966.9,12125,10753,10707,10125,10516,10629,10153,9069,11700,10866,10831,10890,10244,10124,10664,7809.5,10346,10971,9454.5,11062,9637.5,9219.5,9201.9,9973.5,7646.3,7000,10100,9807.2,9545.5,9406.2,8777.1,6032.8,8066.7,7858.3
10792,9042.3,8059.7,12053,8972.2,9527,8675.9,9687.5,8413.8,10602,11591,10781,9020.8,9994.1,10614,8557.6,11914,11617,9881.9,9857.1,9136,12622,12419,9250,10753,11724,9957.4,11406,11948,10312,8715.9,10985,10952,10702,10291,11165,8644.2,10014,10954,10921,11117,12019,10598,9126.1,11833,9412.5,10504,10657,11526,11659,11305,10370,11339,9923.1,10680,10722,9322.2,9717.1,10773,10318,11098,10294,11042,8038.6,11000,9061,11263,11879,10956,11029,8974.4,8032.3,10133,11902,11512,12872,10332,9113.6,8788.2,10913,9677.4,7843,9542.4,10872,11539,9948.7,8356.7,10586,10085,10944,10108,8641,11113,8073.2,10441,9666.7,7723.6,13212,11683,11353,9184.2,10248,7722.2,9455.1,8980.1,12151,10741,10780,10062,10505,10677,10097,9073.3,11800,10772,10770,10876,10269,10128,10658,7847.6,10366,10870,9363.6,10975,9662.5,9252,9153.8,9929.2,7622,7116.3,10062,9777.1,9363.6,9375,8837.3,6098.4,8084.8,7836.9
10715,9014.1,8089.6,12097,8944.4,9486.5,8613.8,9625,8420.7,10621,11606,10761,9020.8,9970.4,10630,8513,11925,11570,9833.3,9869.6,9088,12622,12388,9250,10822,11711,9914.9,11425,11990,10308,8681.8,10940,10894,10714,10322,11183,8651.7,10072,10981,10927,11058,11969,10673,9135.1,11798,9525,10563,10652,11522,11758,11288,10250,11258,9802.2,10691,10694,9266.7,9710.5,10773,10353,11135,10328,11006,8004.8,10955,9061,11281,11902,10956,11082,8987.2,7994.6,10038,11841,11580,12894,10316,9130.7,8788.2,10901,9704.3,7884.3,9610.2,10898,11536,9931.6,8356.7,10596,10039,10957,10033,8641,11148,8122,10477,9697.9,7796.7,13258,11621,11393,9157.9,10145,7722.2,9384.6,8973.5,12110,10741,10707,10070,10615,10645,10097,9051.7,11662,10807,10803,10869,10252,10132,10651,7809.5,10431,10870,9363.6,11000,9562.5,9211.4,9221.2,9946.9,7670.7,7093,10075,9783.1,9402.6,9406.2,8771.1,6065.6,8084.8,7842.2
10731,9014.1,8074.6,12040,8983.3,9482,8579.3,9700,8365.5,10609,11616,10774,9027.7,9976.3,10641,8472.1,11947,11653,9881.9,9801.2,9120,12643,12436,9240.4,10753,11677,9883,11368,11906,10292,8670.5,10925,10894,10744,10317,11170,8640.4,10058,10935,10887,11076,11950,10631,9117.1,11820,9387.5,10533,10640,11574,11705,11212,10360,11254,9879.1,10722,10750,9266.7,9710.5,10798,10327,11073,10338,11000,8004.8,10977,9085.4,11295,11902,10965,11024,9012.8,7962.4,10086,11824,11500,12950,10329,9130.7,8788.2,10892,9666.7,7834.7,9627.1,10904,11539,9888.9,8450.3,10601,10065,10979,10092,8709.4,11078,8109.8,10492,9593.8,7845.5,13220,11658,11373,9153.5,10170,7644.4,9416.7,9000,12125,10711,10683,10039,10538,10637,10042,9073.3,11725,10772,10869,10814,10303,10113,10692,7847.6,10327,10942,9402.6,11037,9475,9308.9,9182.7,9982.3,7695.1,7000,10088,9753,9428.6,9296.9,8843.4,6032.8,8115.2,7836.9
10731,9042.3,8074.6,12040,8977.8,9531.5,8572.4,9656.2,8386.2,10658,11596,10781,9041.5,9940.8,10582,8561.3,11995,11622,9840.3,9888.2,9140,12545,12401,9259.6,10788,11707,9904.3,11415,11958,10312,8715.9,10948,10923,10696,10264,11138,8651.7,10065,10954,10921,11088,11962,10673,9171.2,11811,9425,10504,10652,11565,11758,11305,10360,11254,9868.1,10742,10639,9244.4,9756.6,10773,10373,11098,10392,11012,8048.3,11045,9024.4,11259,11947,10939,11071,8987.2,8005.4,10152,11824,11580,12901,10332,9142,8823.5,10922,9645.2,7909.1,9632.8,10914,11534,9940.2,8386,10631,10105,10941,10083,8683.8,11078,8134.1,10467,9562.5,7796.7,13212,11677,11367,9171.1,10224,7744.4,9416.7,8973.5,12085,10723,10732,10070,10560,10702,10111,9112.1,11738,10787,10842,10869,10294,10154,10699,7914.3,10346,10877,9389.6,11012,9637.5,9260.2,9211.5,9920.4,7646.3,7023.3,10112,9716.9,9337.7,9296.9,8843.4,6082,8078.8,7850.3
10838,9056.3,8052.2,12044,8950,9486.5,8586.2,9662.5,8469,10665,11611,10800,9034.6,9976.3,10571,8527.9,11936,11653,9819.4,9850.9,9096,12601,12396,9211.5,10781,11716,9914.9,11443,11917,10348,8704.5,10948,10933,10696,10322,11161,8647.9,10014,10972,10927,11070,12000,10678,9117.1,11811,9450,10533,10624,11498,11735,11297,10250,11282,9901.1,10660,10625,9277.8,9789.5,10808,10399,11062,10368,11018,8048.3,11000,9073.2,11246,11894,10974,11071,8961.5,7994.6,10057,11894,11531,12901,10332,9193.2,8776.5,10922,9715.1,7801.7,9581.9,10914,11544,10026,8339.2,10545,10085,10949,10075,8641,11113,8122,10487,9656.2,7788.6,13242,11609,11387,9149.1,10236,7672.2,9442.3,9000,12099,10723,10780,10102,10582,10669,10111,9060.3,11725,10847,10803,10814,10269,10117,10664,7876.2,10333,10855,9480.5,10988,9650,9235.8,9153.8,9920.4,7670.7,7000,10088,9722.9,9493.5,9296.9,8789.2,6049.2,8066.7,7836.9
10785,9014.1,8111.9,12119,9000,9464,8675.9,9612.5,8482.8,10627,11581,10774,9051.9,10006,10576,8527.9,11968,11575,9888.9,9906.8,9116,12566,12401,9192.3,10842,11707,9851.1,11434,11896,10296,8761.4,11000,10923,10679,10304,11170,8595.5,10094,10963,10944,11076,12006,10645,9162.2,11785,9425,10533,10652,11593,11758,11322,10270,11298,9945.1,10794,10764,9277.8,9782.9,10837,10350,11119,10345,11060,8048.3,11000,9073.2,11268,11886,10939,11076,9012.8,7978.5,10086,11882,11568,12915,10329,9187.5,8847.1,10916,9645.2,7859.5,9587.6,10914,11576,9923.1,8333.3,10626,10072,10973,10075,8683.8,11096,8134.1,10508,9625,7837.4,13242,11733,11340,9157.9,10206,7750,9410.3,8993.4,12121,10651,10744,10070,10527,10605,10083,9064.7,11712,10802,10831,10917,10261,10139,10671,7857.1,10438,10891,9415.6,11000,9687.5,9146.3,9173.1,9946.9,7817.1,7116.3,10025,9759,9415.6,9343.8,8819.3,6032.8,8090.9,7879.7
10731,9028.2,8097,12111,9011.1,9436.9,8724.1,9700,8455.2,10634,11606,10845,9034.6,9946.7,10571,8498.1,11957,11637,9833.3,9875.8,9084,12671,12361,9317.3,10740,11711,9861.7,11434,11948,10316,8625,10985,10933,10732,10357,11156,8618,10079,11009,10949,11076,11962,10631,9144.1,11820,9400,10541,10674,11579,11689,11246,10350,11266,9901.1,10711,10653,9255.6,9776.3,10803,10373,11104,10361,11065,8058,11068,9048.8,11277,11879,10996,11076,8987.2,7983.9,10095,11861,11605,12879,10322,9176.1,8847.1,10892,9677.4,7892.6,9542.4,10925,11584,9931.6,8362.6,10626,10098,10941,10150,8658.1,11122,8085.4,10456,9645.8,7796.7,13258,11689,11360,9214.9,10194,7638.9,9423.1,8993.4,12107,10669,10707,10086,10560,10726,10097,9047.4,11738,10812,10852,10814,10336,10109,10692,7895.2,10412,11000,9506.5,11000,9637.5,9300.8,9173.1,9982.3,7719.5,7093,10125,9765.1,9441.6,9390.6,8789.2,6016.4,8084.8,7874.3
10700,9000,8044.8,12040,8994.4,9486.5,8682.8,9725,8379.3,10640,11596,10787,9024.2,9958.6,10609,8520.4,11979,11648,9888.9,9795,9104,12538,12379,9307.7,10842,11698,9851.1,11500,11969,10300,8727.3,10940,10894,10744,10335,11228,8606.7,10079,10954,10921,11064,12000,10603,9162.2,11855,9500,10556,10674,11579,11742,11246,10280,11310,9901.1,10680,10722,9222.2,9750,10798,10338,11057,10351,11048,8019.3,11091,9048.8,11295,11902,10978,11006,8974.4,8026.9,10067,11861,11568,12894,10349,9130.7,8776.5,10910,9698.9,7867.8,9553.7,10930,11598,9948.7,8356.7,10616,10072,10968,10150,8675.2,11070,8158.5,10508,9645.8,7813,13235,11658,11420,9193,10194,7672.2,9455.1,8986.8,12143,10657,10720,10070,10484,10685,10097,9090.5,11700,10812,10885,10910,10311,10094,10705,7885.7,10431,10935,9389.6,11062,9600,9276.4,9173.1,9920.4,7719.5,7069.8,10050,9765.1,9506.5,9437.5,8837.3,6049.2,8060.6,7869
10746,9042.3,8074.6,12000,8977.8,9549.5,8669,9650,8434.5,10658,11646,10787,9024.2,9958.6,10576,8546.5,11979,11622,9861.1,9826.1,9132,12573,12392,9278.8,10815,11724,9893.6,11453,11958,10312,8738.6,10970,10913,10774,10357,11152,8655.4,10094,10972,10955,11105,11969,10682,9099.1,11838,9500,10556,10629,11517,11712,11314,10280,11290,9835.2,10680,10694,9233.3,9723.7,10764,10329,11057,10389,11065,8053.1,11000,9073.2,11286,11818,10996,11071,8935.9,8026.9,10086,11833,11451,12830,10296,9181.8,8835.3,10913,9666.7,7917.4,9598.9,10936,11571,10026,8380.1,10611,10072,10971,10108,8675.2,11122,8122,10467,9635.4,7821.1,13242,11702,11393,9157.9,10188,7711.1,9461.5,8960.3,12092,10729,10732,10109,10560,10661,10111,9051.7,11738,10792,10809,10862,10277,10147,10712,7914.3,10405,10891,9402.6,11012,9637.5,9276.4,9163.5,9955.8,7658.5,7093,10050,9759,9454.5,9359.4,8861.4,6082,8115.2,7847.6
10754,9028.2,8126.9,12053,9000,9482,8620.7,9675,8517.2,10627,11641,10794,9041.5,9988.2,10565,8591.1,11941,11596,9868.1,9832.3,9116,12552,12419,9259.6,10884,11690,9883,11434,11958,10316,8727.3,10985,10962,10756,10361,11147,8636.7,10050,11000,10921,11129,11981,10654,9117.1,11789,9487.5,10533,10635,11579,11682,11331,10240,11310,9934.1,10732,10653,9366.7,9756.6,10803,10396,11047,10365,11012,8029,11045,9073.2,11277,11924,10969,11047,8974.4,8043,10114,11861,11543,12865,10293,9187.5,8823.5,10904,9682.8,7884.3,9565,10904,11571,9880.3,8356.7,10576,10098,10965,10075,8666.7,11130,8231.7,10492,9562.5,7804.9,13227,11689,11380,9232.5,10170,7738.9,9429.5,9013.2,12114,10735,10768,10109,10527,10605,10056,9077.6,11688,10817,10809,10848,10294,10124,10644,7876.2,10353,10920,9441.6,10938,9587.5,9227.6,9192.3,9938.1,7707.3,7023.3,10125,9765.1,9415.6,9484.4,8825.3,6065.6,8066.7,7850.3
10785,9028.2,8067.2,12031,8994.4,9455,8600,9681.2,8400,10634,11626,10761,9017.3,9946.7,10603,8501.9,11904,11642,9861.1,9776.4,9096,12538,12374,9221.2,10767,11716,9872.3,11462,11917,10277,8670.5,10978,10885,10726,10273,11147,8636.7,10058,10963,10904,11111,11962,10659,9117.1,11829,9462.5,10519,10629,11579,11735,11254,10190,11319,9901.1,10629,10667,9311.1,9730.3,10788,10364,11057,10351,11024,8038.6,11045,9048.8,11268,11939,11018,11035,9000,7978.5,10057,11861,11500,12879,10283,9108,8811.8,10916,9672,7859.5,9581.9,10904,11622,9914.5,8356.7,10581,10052,10949,10092,8709.4,11174,8134.1,10544,9666.7,7821.1,13242,11671,11360,9122.8,10188,7683.3,9371.8,8993.4,12099,10657,10744,10039,10593,10540,10042,9073.3,11800,10807,10847,10883,10286,10094,10678,7895.2,10307,10877,9441.6,11000,9612.5,9284.6,9163.5,9911.5,7743.9,7093,10125,9710.8,9454.5,9406.2,8813.3,6016.4,8060.6,7855.6
10808,9014.1,8097,12027,9000,9455,8655.2,9656.2,8427.6,10621,11601,10787,9027.7,9911.2,10598,8520.4,11995,11632,9833.3,9770.2,9148,12580,12392,9298.1,10781,11737,9914.9,11528,11885,10273,8670.5,10948,10894,10750,10326,11129,8599.3,10022,10954,10898,11117,11937,10631,9144.1,11811,9400,10526,10669,11574,11621,11280,10310,11310,9857.1,10763,10694,9255.6,9743.4,10788,10355,11083,10361,11012,8029,11000,9012.2,11259,11833,10961,11041,9000,8026.9,10086,11845,11506,12879,10270,9130.7,8776.5,10880,9661.3,7892.6,9581.9,10909,11614,9957.3,8345,10611,10039,10949,10100,8649.6,11122,8122,10508,9635.4,7853.7,13159,11677,11420,9144.7,10200,7650,9474.4,8973.5,12085,10687,10756,10094,10538,10677,10000,9081.9,11788,10777,10902,10890,10311,10098,10685,7857.1,10379,10957,9389.6,10926,9562.5,9235.8,9153.8,9902.7,7682.9,7046.5,10100,9759,9428.6,9406.2,8771.1,6032.8,8072.7,7858.3
10731,9014.1,8067.2,12040,8988.9,9423.4,8655.2,9725,8475.9,10640,11591,10729,9031.1,9929,10614,8520.4,11930,11622,9888.9,9788.8,9116,12657,12339,9230.8,10795,11703,9861.7,11443,11896,10304,8590.9,10933,10885,10726,10278,11121,8633,10022,10963,10938,11140,11981,10645,9090.1,11816,9425,10533,10697,11531,11674,11246,10190,11250,9857.1,10660,10611,9288.9,9756.6,10764,10358,11057,10301,11036,8019.3,11000,9073.2,11250,11871,10943,11082,9012.8,7994.6,10048,11841,11494,12894,10319,9142,8770.6,10901,9661.3,7859.5,9610.2,10866,11576,9923.1,8315.8,10596,10059,10955,10100,8675.2,11113,8085.4,10467,9614.6,7756.1,13189,11646,11320,9166.7,10164,7672.2,9429.5,8973.5,12129,10687,10695,10047,10549,10677,10111,9086.2,11825,10757,10803,10841,10244,10068,10651,7828.6,10405,10913,9467.5,10889,9587.5,9268.3,9163.5,9920.4,7646.3,7069.8,10100,9783.1,9428.6,9421.9,8849.4,6016.4,8109.1,7818.2
10738,8985.9,8052.2,12066,8988.9,9459.5,8551.7,9668.8,8413.8,10621,11636,10768,9034.6,9964.5,10696,8498.1,11947,11611,9847.2,9801.2,9064,12566,12348,9278.8,10740,11707,9872.3,11387,11854,10352,8625,10948,10913,10708,10304,11121,8647.9,10065,10981,10949,11099,11975,10664,9108.1,11842,9450,10526,10669,11569,11697,11280,10310,11327,9846.2,10649,10625,9355.6,9736.8,10788,10327,11098,10341,11030,8009.7,11023,9036.6,11219,11826,10996,11065,9012.8,7983.9,10095,11829,11519,12837,10359,9119.3,8800,10898,9688.2,7818.2,9621.5,10866,11617,9948.7,8426.9,10601,10046,10955,10133,8615.4,11165,8122,10508,9687.5,7780.5,13227,11714,11407,9140.4,10224,7627.8,9410.3,9000,12132,10705,10720,10078,10626,10556,10111,9056,11688,10812,10847,10828,10277,10117,10623,7828.6,10366,10870,9402.6,10938,9650,9130.1,9144.2,9920.4,7634.1,7069.8,10025,9765.1,9441.6,9390.6,8801.2,6065.6,8121.2,7844.9
10723,9028.2,8097,11991,9022.2,9477.5,8634.5,9650,8406.9,10646,11581,10768,9041.5,9988.2,10620,8505.6,11952,11560,9861.1,9751.6,9064,12538,12352,9326.9,10767,11698,9840.4,11481,11917,10300,8659.1,10963,10885,10732,10322,11129,8633,10058,10935,10921,11152,11937,10687,9126.1,11741,9400,10615,10652,11574,11682,11339,10280,11319,9835.2,10670,10708,9166.7,9677.6,10759,10350,11057,10372,11018,8043.5,10955,9048.8,11259,11848,10982,11041,8987.2,7978.5,10038,11861,11463,12816,10329,9125,8811.8,10901,9655.9,7785.1,9565,10925,11601,9906,8327.5,10591,10065,10936,10092,8547,11130,8097.6,10508,9572.9,7845.5,13167,11702,11307,9140.4,10170,7644.4,9461.5,8980.1,12074,10663,10659,10070,10451,10669,10042,9077.6,11638,10752,10765,10834,10261,10105,10671,7857.1,10379,10848,9441.6,10988,9575,9203.3,9144.2,9964.6,7622,7116.3,10075,9753,9272.7,9296.9,8843.4,6065.6,8078.8,7861
10692,9028.2,8067.2,12080,8983.3,9500,8689.7,9656.2,8400,10627,11586,10748,9034.6,9940.8,10587,8475.8,11909,11575,9833.3,9782.6,9068,12594,12423,9211.5,10781,11716,9851.1,11415,11885,10285,8636.4,10933,10885,10756,10308,11138,8588,10050,10954,10960,11135,11937,10682,9108.1,11768,9437.5,10511,10657,11589,11720,11381,10280,11270,9868.1,10691,10681,9222.2,9717.1,10754,10315,11093,10365,10988,8038.6,11023,9061,11246,11909,10965,11065,9000,7935.5,10057,11820,11506,12879,10296,9108,8788.2,10873,9672,7843,9559.3,10925,11614,9906,8374.3,10545,10020,10944,10092,8658.1,11157,8097.6,10467,9656.2,7788.6,13205,11640,11340,9162.3,10242,7694.4,9397.4,8960.3,12092,10675,10671,10055,10516,10605,10111,9077.6,11700,10762,10874,10869,10336,10086,10664,7933.3,10386,10870,9467.5,10889,9612.5,9260.2,9125,9920.4,7670.7,7116.3,10125,9783.1,9402.6,9296.9,8831.3,6065.6,8084.8,7823.5
10731,9056.3,8074.6,12031,8938.9,9473,8620.7,9631.2,8482.8,10646,11596,10774,9027.7,9970.4,10641,8520.4,11957,11591,9833.3,9807.5,9052,12552,12326,9201.9,10781,11694,9851.1,11434,11958,10316,8636.4,10963,10913,10661,10273,11170,8603,10007,10926,10910,11117,11893,10607,9099.1,11798,9462.5,10511,10635,11560,11614,11271,10300,11250,9868.1,10649,10583,9211.1,9750,10724,10344,11041,10348,11012,8009.7,11068,9036.6,11250,11841,10943,11053,9000,8016.1,10038,11804,11531,12865,10276,9136.4,8741.2,10898,9645.2,7801.7,9548,10930,11590,9957.3,8315.8,10525,10072,10917,10033,8658.1,11113,8073.2,10503,9656.2,7780.5,13167,11658,11353,9144.7,10218,7666.7,9416.7,8966.9,12099,10693,10780,10094,10527,10613,10000,9056,11688,10782,10820,10855,10227,10105,10637,7847.6,10373,10826,9350.6,11012,9562.5,9203.3,9105.8,9911.5,7719.5,7069.8,10050,9759,9272.7,9406.2,8825.3,6032.8,8103,7826.2
